"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-15",,,"52","63","42"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-16",,,"60","72","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-17",,,"62","69","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-18",,,"51","60","41"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-19",,,"54","69","42"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-20",,,"60","76","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-21",,,"66","81","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-22",,,"71","84","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-23",,,"71","81","64"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-24",,,"68","78","59"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-25",,,"61","72","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-26",,,"63","73","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-27",,,"65","78","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-28",,,"65","78","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-29",,,"69","83","56"
"USR0000IMOD","MOODY IDAHO, ID US","2001-06-30",,,"73","87","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-01",,,"74","87","61"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-02",,,"74","88","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-03",,,"75","91","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-04",,,"76","89","63"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-05",,,"72","84","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-06",,,"65","80","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-07",,,"64","71","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-08",,,"64","77","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-09",,,"62","79","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-10",,,"61","70","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-11",,,"63","76","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-12",,,"67","80","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-13",,,"65","81","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-14",,,"63","79","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-15",,,"58","68","47"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-16",,,"62","75","47"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-17",,,"60","70","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-18",,,"60","72","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-19",,,"63","77","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-20",,,"68","81","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-21",,,"69","81","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-22",,,"63","74","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-23",,,"65","82","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-24",,,"66","79","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-25",,,"68","80","58"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-26",,,"68","81","56"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-27",,,"68","84","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-28",,,"69","82","59"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-29",,,"65","77","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-30",,,"63","75","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-07-31",,,"54","67","43"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-01",,,"65","81","49"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-02",,,"74","89","61"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-03",,,"70","84","61"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-04",,,"69","82","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-05",,,"70","85","56"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-06",,,"76","93","63"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-07",,,"76","90","66"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-08",,,"74","89","61"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-09",,,"68","83","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-10",,,"66","84","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-11",,,"66","83","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-12",,,"71","90","56"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-13",,,"68","82","58"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-14",,,"66","83","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-15",,,"63","79","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-16",,,"65","82","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-17",,,"72","88","59"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-18",,,"73","85","63"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-19",,,"69","79","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-20",,,"65","79","54"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-21",,,"63","78","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-22",,,"65","81","49"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-23",,,"65","78","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-24",,,"66","79","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-25",,,"66","83","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-26",,,"73","89","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-27",,,"74","89","64"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-28",,,"71","83","60"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-29",,,"68","85","52"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-30",,,"67","84","58"
"USR0000IMOD","MOODY IDAHO, ID US","2001-08-31",,,"67","81","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-01",,,"67","82","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-02",,,"69","83","57"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-03",,,"71","85","59"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-04",,,"71","84","62"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-05",,,"64","79","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-06",,,"40","47","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-07",,,"40","51","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-08",,,"43","57","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-09",,,"52","68","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-10",,,"62","77","48"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-11",,,"66","81","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-12",,,"61","71","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-13",,,"53","71","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-14",,,"52","68","43"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-15",,,"55","71","44"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-16",,,"54","66","44"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-17",,,"53","68","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-18",,,"55","68","44"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-19",,,"58","70","48"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-20",,,"57","70","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-21",,,"63","77","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-22",,,"59","75","48"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-23",,,"65","83","51"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-24",,,"69","83","59"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-25",,,"68","81","56"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-26",,,"54","63","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-27",,,"67","81","53"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-28",,,"64","75","55"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-29",,,"56","71","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-09-30",,,"60","78","46"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-01",,,"62","74","49"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-02",,,"59","72","50"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-03",,,"55","66","49"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-04",,,"44","58","28"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-05",,,"41","61","23"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-06",,,"51","64","41"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-07",,,"54","64","45"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-08",,,"45","53","38"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-09",,,"34","44","29"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-10",,,"35","46","26"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-11",,,"32","38","26"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-12",,,"29","34","22"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-13",,,"41","56","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-14",,,"38","48","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-15",,,"39","52","27"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-16",,,"49","65","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-17",,,"44","51","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-18",,,"36","46","27"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-19",,,"44","53","37"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-20",,,"44","52","37"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-21",,,"45","57","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-22",,,"42","48","36"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-23",,,"35","43","24"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-24",,,"26","35","20"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-25",,,"31","42","22"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-26",,,"44","59","30"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-27",,,"51","66","40"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-28",,,"49","56","44"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-29",,,"50","58","43"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-30",,,"50","60","40"
"USR0000IMOD","MOODY IDAHO, ID US","2001-10-31",,,"37","42","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-01",,,"36","41","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-02",,,"40","51","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-03",,,"44","60","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-04",,,"48","63","38"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-05",,,"48","59","41"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-06",,,"43","47","39"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-07",,,"33","42","28"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-08",,,"33","50","23"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-09",,,"40","55","30"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-10",,,"42","56","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-11",,,"41","51","33"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-12",,,"44","52","37"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-13",,,"42","54","37"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-14",,,"36","38","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-15",,,"39","52","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-16",,,"43","55","34"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-17",,,"43","54","32"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-18",,,"33","35","31"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-19",,,"33","43","27"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-20",,,"38","51","31"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-21",,,"34","38","31"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-22",,,"31","33","28"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-23",,,"25","27","21"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-24",,,"22","25","18"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-25",,,"24","26","21"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-26",,,"21","24","19"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-27",,,"17","26","8"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-28",,,"13","18","5"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-29",,,"23","25","19"
"USR0000IMOD","MOODY IDAHO, ID US","2001-11-30",,,"18","23","16"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-01",,,"22","26","17"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-02",,,"29","33","25"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-03",,,"25","27","21"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-04",,,"19","22","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-05",,,"18","23","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-06",,,"24","28","18"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-07",,,"20","25","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-08",,,"20","27","14"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-09",,,"24","35","12"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-10",,,"13","30","6"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-11",,,"10","17","5"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-12",,,"10","19","5"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-13",,,"17","23","11"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-14",,,"24","29","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-15",,,"12","21","5"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-16",,,"13","20","6"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-17",,,"24","27","21"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-18",,,"20","23","17"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-19",,,"26","27","23"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-20",,,"30","38","26"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-21",,,"20","26","16"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-22",,,"17","19","16"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-23",,,"15","33","7"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-24",,,"11","24","3"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-25",,,"15","27","8"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-26",,,"17","29","10"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-27",,,"14","24","7"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-28",,,"20","23","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-29",,,"24","38","17"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-30",,,"20","26","15"
"USR0000IMOD","MOODY IDAHO, ID US","2001-12-31",,,"24","28","18"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-01",,,"19","33","12"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-02",,,"21","28","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-03",,,"26","29","22"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-04",,,"18","26","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-05",,,"19","23","14"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-06",,,"26","31","21"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-07",,,"34","37","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-08",,,"37","45","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-09",,,"27","34","17"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-10",,,"20","34","16"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-11",,,"27","34","22"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-12",,,"28","40","20"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-13",,,"19","25","13"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-14",,,"18","26","11"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-15",,,"15","18","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-16",,,"11","14","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-17",,,"13","20","6"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-18",,,"11","23","5"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-19",,,"13","15","8"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-20",,,"14","20","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-21",,,"25","27","20"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-22",,,"13","20","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-23",,,"12","14","11"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-24",,,"16","18","12"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-25",,,"25","32","18"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-26",,,"31","35","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-27",,,"22","26","18"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-28",,,"13","18","2"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-29",,,"6","17","-4"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-30",,,"2","10","-6"
"USR0000IMOD","MOODY IDAHO, ID US","2002-01-31",,,"10","18","3"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-01",,,"16","25","11"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-02",,,"18","30","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-03",,,"16","28","8"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-04",,,"15","29","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-05",,,"18","32","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-06",,,"23","33","11"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-07",,,"31","36","25"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-08",,,"22","33","16"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-09",,,"17","30","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-10",,,"19","32","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-11",,,"25","34","17"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-12",,,"17","29","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-13",,,"20","29","8"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-14",,,"19","29","12"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-15",,,"20","36","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-16",,,"29","42","16"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-17",,,"35","45","28"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-18",,,"26","32","20"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-19",,,"25","29","23"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-20",,,"25","28","18"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-21",,,"23","35","12"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-22",,,"35","44","28"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-23",,,"34","43","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-24",,,"23","28","5"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-25",,,"4","14","-5"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-26",,,"7","18","-6"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-27",,,"15","25","6"
"USR0000IMOD","MOODY IDAHO, ID US","2002-02-28",,,"15","21","3"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-01",,,"8","21","1"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-02",,,"7","25","-2"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-03",,,"9","21","-4"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-04",,,"20","31","9"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-05",,,"30","40","22"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-06",,,"31","36","28"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-07",,,"29","31","21"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-08",,,"13","23","7"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-09",,,"18","27","7"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-10",,,"29","35","25"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-11",,,"28","32","24"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-12",,,"32","36","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-13",,,"25","31","14"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-14",,,"20","32","11"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-15",,,"17","30","7"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-16",,,"19","32","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-17",,,"18","26","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-18",,,"15","19","10"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-19",,,"21","28","13"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-20",,,"33","41","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-21",,,"40","56","30"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-22",,,"43","56","33"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-23",,,"40","49","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-24",,,"30","32","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-25",,,"29","33","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-26",,,"32","38","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-27",,,"34","41","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-28",,,"31","37","26"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-29",,,"34","43","26"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-30",,,"37","47","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-03-31",,,"40","51","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-01",,,"42","52","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-02",,,"31","37","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-03",,,"36","51","27"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-04",,,"40","53","28"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-05",,,"48","62","33"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-06",,,"46","52","34"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-07",,,"39","48","33"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-08",,,"40","48","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-09",,,"41","48","36"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-10",,,"37","46","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-11",,,"37","42","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-12",,,"40","48","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-13",,,"46","58","37"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-14",,,"44","54","36"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-15",,,"32","38","25"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-16",,,"26","32","23"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-17",,,"29","33","26"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-18",,,"30","37","24"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-19",,,"30","40","23"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-20",,,"29","36","22"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-21",,,"33","41","25"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-22",,,"40","51","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-23",,,"39","45","23"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-24",,,"43","43","43"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-25",,,"47","53","40"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-26",,,"42","52","35"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-27",,,"37","45","33"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-28",,,"38","48","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-29",,,"46","61","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-04-30",,,"44","55","35"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-01",,,"38","50","30"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-02",,,"42","54","29"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-03",,,"44","51","33"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-04",,,"43","55","30"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-05",,,"44","49","40"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-06",,,"44","51","38"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-07",,,"34","42","22"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-08",,,"28","36","15"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-09",,,"34","43","21"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-10",,,"39","52","31"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-11",,,"42","55","30"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-12",,,"45","59","32"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-13",,,"54","68","41"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-14",,,"50","59","40"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-15",,,"45","56","35"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-16",,,"48","59","35"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-17",,,"53","64","35"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-18",,,"60","73","50"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-19",,,"64","80","48"
"USR0000IMOD","MOODY IDAHO, ID US","2002-05-20",,,"61","75","42"
